Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Mulberry Pool,424 W Mulberry Ave,West and adjacent to Lincoln Center,Fort Collins,CO,80521,,970-416-2627,E,,Public - Credit card at all times,24 hours daily,A Debit M V,,,,,2,,,Non-Networked,,GPS,40.58194721278001,-105.0840198970978,2024-11-06,67960,2025-02-12 00:16:32 UTC,LG,,,2015-06-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,REC_SPORTS_FACILITY,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,North County,4559 E Academy Blvd,,Denver,CO,80230,,720-532-0106,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.71945505950119,-104.8973917586578,2025-12-12,68154,2026-02-02 23:16:24 UTC,P,,,2014-10-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Town of Winter Park - Parking Garage,50 Vasquez Rd,Located on lower level of parking garage,Winter Park,CO,80482,,970-726-8081,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,39.917213,-105.785621,2024-11-06,68191,2025-02-12 00:16:32 UTC,LG,,,2015-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Parker Adventist Hospital,9395 Crown Crest Blvd,Located in the parking garage,Parker,CO,80138,,303-269-4000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,39.548267,-104.770933,2024-01-09,68415,2024-01-31 22:07:01 UTC,P,,,2015-06-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Parker Adventist Hospital,9395 Crown Crest Blvd,Located in the parking garage,Parker,CO,80138,,303-269-4000,E,,Private,Employee use only,,,,,,2,,,Non-Networked,,200-9,39.548267,-104.770933,2024-01-09,68416,2024-01-31 22:07:01 UTC,P,,,2015-06-01,,,,,J1772,US,,,,Privé,,private,,,HOSPITAL,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,true,
ELEC,Alpine Bank,225 N 5th St,,Grand Junction,CO,81501,,970-243-5600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,39.068851,-108.565155,2025-11-13,68580,2026-02-02 23:16:24 UTC,P,,,2015-04-14,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Grace Place,375 Meadowlark Dr,,Berthoud,CO,80513,,970-532-3826,E,,Public,6am-6pm daily,,,,,,2,,,Non-Networked,,GPS,40.30339304,-105.1046104105,2025-01-13,70533,2025-02-12 00:16:32 UTC,P,,,2015-10-12,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Frederick High School,5690 Tipple Pkwy,Located in the east parking lot that faces Tipple Pkwy,Frederick,CO,80530,,720-382-5514,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,40.1023,-104.947547,2024-11-06,70668,2025-02-12 00:16:32 UTC,P,,,2015-06-04,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Town of Frederick,101 6th St,Located on the NW corner and faces Main St. Close to downtown and Crist Park,Frederick,CO,80530,,720-382-5514,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.098005,-104.9411,2024-11-06,70669,2025-02-12 00:16:32 UTC,P,,,2015-06-04,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Colorado State University - Facilities Service Center South,East Dr,East Drive and West Pitkin,Fort Collins,CO,80523,,,E,,Private,Fleet use only,,,,,,2,,,Non-Networked,,GPS,40.570085,-105.080217,2024-12-10,71234,2025-11-12 15:33:41 UTC,SG,,,2014-02-01,,,,,J1772,US,,,,Privé,,private,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,true,
ELEC,Pitkin County,76 Service Center Rd,,Aspen,CO,81611,,,E,,Private,24 hours daily,,,,,,4,2,,Non-Networked,,200-9,39.225683,-106.865041,2023-02-13,73515,2023-02-15 22:45:41 UTC,LG,,,2015-11-01,,,,,J1772 J1772COMBO,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Sonic Drive-In,10051 Wadsworth Pkwy,,Westminster,CO,80021,,720-887-3366,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,39.878705,-105.097595,2024-11-06,74141,2025-02-12 00:16:32 UTC,P,,,2016-03-14,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,GRAND LAKE 1125 LAVE AVE 1,1117 Lake Ave,,Grand Lake,CO,80447,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.250664,-105.817267,2026-07-08,75964,2026-07-08 01:36:57 UTC,,,,2016-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COLO STATE UNIV SOUTH COLLEGE 3,121 W Pitkin St,3rd floor of parking garage,Fort Collins,CO,80524,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.570711,-105.078411,2026-07-08,76852,2026-07-08 01:37:26 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COLO STATE UNIV SOUTH COLLEGE 1,119-181 W Pitkin St,2nd floor of parking garage,Fort Collins,CO,80524,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.570714,-105.078378,2026-07-08,76853,2026-07-08 01:37:25 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SDCEA MAIN STREET,S Railroad St,,Buena Vista,CO,81211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.841903,-106.130572,2026-07-08,76917,2026-07-08 01:39:32 UTC,,,,2016-07-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GONDOLA SQUARE GONDOLA PARKING,2307-2313 Mt Werner Cir,Bottom level just past entrance,Steamboat Springs,CO,80487,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.458043,-106.805745,2026-07-08,77096,2026-07-08 01:36:57 UTC,,,,2016-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Mountain Valley Developmental Services,700 Mount Sopris Dr,,Glenwood Springs,CO,81601,,,E,,Private,Employee use only,,,,,,2,,,Non-Networked,,GPS,39.50915211,-107.3175202,2025-01-13,77876,2025-02-12 00:16:32 UTC,P,,,2016-08-08,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,true,
ELEC,"Brendle Group, Inc",212 W Mulberry St,,Fort Collins,CO,80521,,970-207-0058,E,,Public,8am-5pm M-Th; see main office for access,,,,,,2,,,Non-Networked,,200-9,40.581824,-105.079708,2025-12-12,77933,2026-02-02 23:16:24 UTC,P,,,2015-05-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Heart of the Rockies Regional Medical Center,1000 Rush Dr,,Salida,CO,81201,,719-530-2200,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.542959,-106.008655,2024-11-06,77967,2025-02-12 00:16:32 UTC,P,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Avalon Theatre,645 Main St,,Grand Junction,CO,81501,,970-245-9697,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,39.067005,-108.561516,2023-12-13,77968,2025-10-29 19:37:56 UTC,LG,,,2015-07-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,UCAR & NCAR FOOTHILLS LAB,3375 Mitchell Ln,"UCAR and NCAR welcome all EV drivers to charge up at this station. Before using for the first time, please join the “UCAR&NCAR” Connections group via your ChargePoint account.",Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.036534,-105.242994,2026-07-08,78194,2026-07-08 01:38:49 UTC,,,,2016-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UCAR & NCAR CENTER GREEN 1,3080 Center Green Dr,"UCAR &NCAR welcome all EV drivers to charge up at this station. Before using for the first time, please join the “UCAR&NCAR” Connections group via your ChargePoint account.",Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.031973,-105.245526,2026-07-08,78196,2026-07-08 01:37:35 UTC,,,,2016-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Third Street Center,520 S 3rd St,Located on the east side of the facility,Carbondale,CO,81623,,970-963-3221,E,,Public,24 hours daily,,,,,,4,,,AMPUP,https://ampup.io,200-9,39.395289,-107.209921,2024-11-06,78362,2025-02-12 00:16:32 UTC,P,,,2016-08-31,,,,,J1772,US,,,,Public,,public,,,OTHER,,,,,,,$0.15 per kWh,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,ONE BOULDER PLZ 1301,1301 Canyon Blvd,Parking garage P1 north/east,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.016538,-105.277527,2026-07-08,78435,2026-07-08 01:39:14 UTC,,,,2016-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE BOULDER PLZ 1801 1,1801 13th St,,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.016622,-105.278551,2026-07-08,78436,2026-07-08 02:04:03 UTC,,,,2016-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Roaring Fork High School,2270 Hwy 133,,Carbondale,CO,81623,,970-384-5757,E,,Public,"During school hours for staff use only, after school hours available to the public",,,,,,2,,,Non-Networked,,GPS,39.387753,-107.203871,2025-12-12,78542,2026-02-02 23:16:24 UTC,LG,,,2015-08-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,true,
ELEC,Town of Snowmass Village,2909 Brush Creek Rd,,Snowmass Village,CO,81615,,970-923-3777,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.220459,-106.93193,2021-11-04,78639,2024-10-15 14:56:47 UTC,LG,,,2014-09-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MOLLYS STATION 1,5809 W 44th Ave,West side of building,Denver,CO,80212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.77886,-105.059865,2026-07-08,78841,2026-07-08 01:39:07 UTC,,,,2016-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Colorado State University - Housing Services Center,1624 W Plum St,,Fort Collins,CO,80523,,,E,,Private,Fleet use only,,,,,,1,,,Non-Networked,,GPS,40.577692,-105.103101,2025-05-12,78932,2026-02-02 23:16:24 UTC,SG,,,2016-10-01,,,,,J1772,US,,,,Privé,,private,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,City of Boulder - Atrium Building,1300 Canyon Blvd,,Boulder,CO,80302,,303-441-1880,E,,Public,Employee use only 8am-5pm; available to public after hours,,,,,,4,,,Non-Networked,,200-9,40.015925,-105.27745,2024-11-06,79297,2025-02-12 00:16:32 UTC,LG,,,2016-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,true,
ELEC,Colorado Mountain College - Vail Valley,150 Miller Ranch Rd,,Edwards,CO,81632,,970-569-2918,E,,Public,8am-5pm daily,,,,,,2,,,Non-Networked,,200-9,39.645807,-106.588043,2024-01-09,79410,2024-01-31 22:07:01 UTC,P,,,2016-10-27,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Colorado Mountain College - Spring Valley at Glenwood Springs,3000 County Rd 114,,Glenwood Springs,CO,81601,,970-945-7481,E,,Public,8am-5pm daily,,,,,,2,,,Non-Networked,,200-8,39.467595,-107.252523,2024-01-09,79411,2024-01-31 22:07:01 UTC,P,,,2016-10-27,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Colorado Mountain College - Glenwood Springs,1402 Blake Ave,,Glenwood Springs,CO,81601,,970-947-8443,E,,Public,8am-5pm daily,,,,,,2,,,Non-Networked,,200-9,39.538781,-107.3219,2024-01-09,79412,2024-01-31 22:07:01 UTC,P,,,2016-10-27,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Colorado Mountain College - Aspen,255 Sage Way,,Aspen,CO,81611,,970-925-7740,E,,Public,8am-5pm daily,,,,,,2,,,Non-Networked,,200-9,39.223415,-106.86404,2024-01-09,79413,2024-01-31 22:07:01 UTC,P,,,2016-10-27,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,DEPOT SQ BLDR JUNCTION ST1,2280 Junction Pl,,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.024197,-105.251761,2026-07-08,80834,2026-07-08 01:41:22 UTC,,,,2017-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,REEF FLATIRON 55TH ST. ST1,2425 55th St,Located on the west side of the buiding at 2477 55th Street,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.023166,-105.225934,2026-07-08,80855,2026-07-08 01:40:31 UTC,,,,2017-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,3223 ARAPAHOE ARAPAHOE ST2,3223 Arapahoe Ave,,Boulder,CO,80303,,888-758-4389,T,2026-07-08,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.014912,-105.251062,2026-07-08,80983,2026-07-08 01:40:23 UTC,,,,2017-01-24,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MOLLYS STATION 2,4801 Fenton St,,Denver,CO,80212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.778976,-105.059883,2026-07-08,81061,2026-07-08 01:42:03 UTC,,,,2017-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE BELLEVIEW 3RD FLOOR 1,7001 E Belleview Ave,,Denver,CO,80237,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.624384,-104.904374,2026-07-08,81196,2026-07-08 01:41:39 UTC,,,,2017-02-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KENT PLACE GAYLORD ST1,3465 S Gaylord Ct,,Englewood,CO,80113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.655176,-104.960152,2026-07-08,81583,2026-07-08 01:42:41 UTC,,,,2017-02-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GRAND PEAKS LOHI GOLD ST1,2424 W Caithness Pl,,Denver,CO,80211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.760236,-105.016544,2026-07-08,81637,2026-07-08 01:41:59 UTC,,,,2017-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pueblo County Courthouse,215 W 10th St,Located on the corner of 10th and Main,Pueblo,CO,81003,,719-583-6000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.276693,-104.609459,2024-01-09,82165,2024-01-31 22:07:01 UTC,LG,,,2014-06-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,STATION 1 FORT LUPTON REC,155-199 S Harrison Ave,Station is located on west parking lot,Fort Lupton,CO,80621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.079084,-104.806977,2026-07-08,82197,2026-07-08 01:42:52 UTC,,,,2017-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ANSCHUTZ CAMPUS EAST LOT 1,E 17th Pl,"West side of lot. Free Charging, Parking has a fee.",Aurora,CO,80045,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.744143,-104.834091,2026-07-08,82409,2026-07-08 01:40:00 UTC,,,,2017-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Centura Health - ER,750 Warner Dr,,Golden,CO,80401,,303-925-4340,E,,Public,24 hours daily; for guest and patient use only,,,,,,2,,,Non-Networked,,GPS,39.72949,-105.21025,2025-12-12,82464,2026-02-02 23:16:24 UTC,P,,,2015-07-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Holiday Inn Express,17140 W Colfax Ave,,Golden,CO,80401,,303-278-2388,E,,Public,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,200-9,39.722082,-105.192637,2025-11-13,82465,2026-02-02 23:16:24 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Mike Maroone Chevrolet GMC,1415 Vista View Dr,,Longmont,CO,80504,,,E,,Private,,,,,,,1,3,,Non-Networked,,200-9,40.159751,-105.034583,2025-05-12,82466,2026-02-02 23:16:24 UTC,P,,,2013-03-01,,,,,J1772 J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,PARKING GARAGE SUGARCUBE P1,1555 Blake St,,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.750433,-104.999804,2026-07-08,82488,2026-07-08 01:42:46 UTC,,,,2017-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BOULDER COUNTY FAIRGRND PUBLIC,9595 Nelson Rd,Fairground Access West -  North side of Exhibit Building,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.155958,-105.128971,2026-07-08,82524,2026-07-08 01:37:37 UTC,,,,2017-05-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Montrose Memorial Hospital,800 S 3rd St,,Montrose,CO,81401,,970-249-2211,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.480552,-107.868718,2024-11-06,82771,2025-02-12 00:16:32 UTC,P,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AC GOVERNMENT 2,4430 S Adams County Pkwy,Near front entrance,Brighton,CO,80601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.922873,-104.81291,2026-07-08,85644,2026-07-08 01:44:20 UTC,,,,2017-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Edwards Freedom Park,450 Miller Ranch Rd,,Eagle,CO,81631,,970-766-5555  970-328-8766,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.645781,-106.586701,2023-01-10,85748,2025-12-03 17:24:04 UTC,LG,,,2017-08-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LOCHBUIE TOWN HALL,703 Co Rd 37,,Brighton,CO,80603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.01074,-104.716823,2026-07-08,85755,2026-07-08 01:44:26 UTC,,,,2017-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PARKING SYSTEM CAB L1 A,130 S Nevada Ave,Level 1 of garage,Colorado Springs,CO,80903,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.831807,-104.822392,2026-07-08,85825,2026-07-08 01:44:34 UTC,,,,2017-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PARKING SYSTEM KIOWA L1 A,127 E Kiowa St,,Colorado Springs,CO,80903,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.834599,-104.822207,2026-07-08,85826,2026-07-08 01:44:33 UTC,,,,2017-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RMI IC STATION 3,22826 2 Rivers Rd,,Basalt,CO,81621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.368351,-107.038403,2026-07-08,85882,2026-07-08 01:44:30 UTC,,,,2017-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DENVER PLACE DENVERPLACE02,999 18th St,Follow the signs! Parking spots are marked with EV symbols.,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.74886,-104.991305,2026-07-08,85916,2026-07-08 01:44:41 UTC,,,,2017-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CULTURAL STN 2 CULTURAL STN 2,55 W 12th Ave,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.736263,-104.98838,2026-07-08,85932,2026-07-08 02:29:13 UTC,,,,2017-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GSD Global,397 Clark Ave,Unit C,Paonia,CO,81428,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,38.869519,-107.585219,2025-12-12,85950,2026-02-02 23:16:24 UTC,P,,,2017-06-30,,,,,J1772 TESLA,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,true,
ELEC,SVVSD NIWOT ES,8778 Morton Rd,,Longmont,CO,80503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.099606,-105.147339,2026-07-08,86259,2026-07-08 01:44:31 UTC,,,,2017-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AC HUMANSERVICES1,1200 W 120th Ave,,Westminster,CO,80234,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.911293,-105.002236,2026-07-08,87397,2026-07-08 01:47:48 UTC,,,,2017-09-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOS COMMUNITY PARK1,1631 Coalton Rd,Close to field entrance.,Superior,CO,80027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.929913,-105.150607,2026-07-08,87898,2026-07-08 01:48:23 UTC,,,,2017-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOS FOUNDERS PARK1,Sycamore St,E of restrooms,Superior,CO,80027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.954902,-105.173354,2026-07-08,87934,2026-07-08 01:48:23 UTC,,,,2017-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
